cause_i,effect_j,lingam_b_ij,b_median_bootstrap,b_iqr_low,b_iqr_high,bootstrap_freq,is_stable_edge,has_path,n_int_cells,mw_pvalue_raw,mw_p_bh,wasserstein,verdict,mw_pvalue_raw_rev,mw_p_bh_rev
ENSG00000134419,ENSG00000137818,0.0,0.0,0.0,0.0,0.16,False,False,251,8.889576729467638e-40,5.101844036042297e-39,0.26981588534292644,false_omission,0.11672610410504805,0.13029890690796062
ENSG00000164587,ENSG00000167526,0.0,0.04547787978733368,0.0,0.06273547164726435,0.69,False,False,145,2.1647904763199225e-26,7.326983150621277e-26,0.2695447489995153,false_omission,4.586134104080783e-09,7.4392590075411785e-09
ENSG00000112306,ENSG00000186468,0.0,0.0,0.0,0.0,0.13,False,False,388,9.424523709599092e-73,3.3174323457788804e-71,0.2690565476303629,false_omission,5.4485854983758425e-14,1.0461284156881618e-13
ENSG00000233927,ENSG00000089009,0.0,0.0,0.0,0.0,0.08,False,True,247,2.1136426692476654e-38,1.1329983039215913e-37,0.2689794922761303,indirect_path,5.792467384536026e-31,2.3987629639490365e-30
ENSG00000063177,ENSG00000138326,0.0,0.0,0.0,0.0,0.01,False,False,246,3.004923162263262e-30,1.2111446028053454e-29,0.2685671769475628,false_omission,2.3309567669385715e-29,9.04959685987916e-29
ENSG00000174748,ENSG00000138326,0.0,0.0,0.0,0.0,0.03,False,False,134,4.347108652510755e-14,8.392224382177983e-14,0.267736979105334,false_omission,1.3805081772645488e-47,1.1949316681896421e-46
ENSG00000134419,ENSG00000105372,0.0,0.0,0.0,0.007596769439118177,0.25,False,False,251,9.989111161996137e-44,6.8496762253687795e-43,0.2672488273195748,false_omission,2.005059648437396e-70,6.616696839843406e-69
ENSG00000170889,ENSG00000174748,0.0,0.05340052851448626,0.0,0.092816819702189,0.57,False,False,221,2.3668372291312714e-39,1.3437527494422703e-38,0.2669786007790334,false_omission,3.393842761649666e-21,8.762586690225054e-21
ENSG00000168028,ENSG00000145592,0.0,0.0,0.0,0.0,0.12,False,False,179,2.086282331206814e-25,6.75801883973741e-25,0.2665138613898973,false_omission,1.0047208600218875e-18,2.3473124517325516e-18
ENSG00000167526,ENSG00000168028,0.0,0.0,0.0,0.0,0.07,False,False,270,1.0267480824585996e-43,6.995135323072783e-43,0.2658656934645452,false_omission,2.699222050317597e-22,7.481308359935388e-22
ENSG00000265681,ENSG00000188846,0.0,0.0,0.0,0.0,0.18,False,False,119,2.647746106538553e-23,7.745207447381474e-23,0.26583855616797203,false_omission,7.637902228074586e-18,1.6873691951562262e-17
ENSG00000265681,ENSG00000137818,0.0,0.0,0.0,0.0,0.22,False,False,119,2.7835450087267866e-17,6.085763000446141e-17,0.2644515469273202,false_omission,0.16958060660432317,0.1857646478985117
ENSG00000089009,ENSG00000233927,0.0,0.0,0.0,0.0,0.01,False,False,218,5.792467384536026e-31,2.3987629639490365e-30,0.2639296031028331,false_omission,2.1136426692476654e-38,1.1329983039215913e-37
ENSG00000142534,ENSG00000145425,0.0,0.0,0.0,0.0,0.04,False,False,214,9.058731910190873e-36,4.4493120451914243e-35,0.2631192700648225,false_omission,8.428617775920082e-23,2.379845019083317e-22
ENSG00000112306,ENSG00000134419,0.0,0.0,0.0,0.0,0.2,False,False,388,1.0071511386227888e-61,2.1705134742564594e-60,0.26258424653690426,false_omission,2.8045186942088446e-27,1.0073373268995035e-26
ENSG00000164587,ENSG00000109475,0.0,0.04941770482842314,0.03896936906051542,0.06286772125954031,0.81,False,False,145,2.513848863619892e-18,5.721173275824582e-18,0.2624128175319026,false_omission,1.0528945703930876e-12,1.8886757950709583e-12
ENSG00000265681,ENSG00000174748,0.0,0.0,0.0,0.0,0.2,False,False,119,7.614452065734596e-23,2.1557269119077034e-22,0.26211884661144164,false_omission,1.2348603002575403e-13,2.332759350754853e-13
ENSG00000170889,ENSG00000145425,0.0,0.0,0.0,0.0,0.16,False,False,221,4.08489483215929e-37,2.1145337954706916e-36,0.2620979959224541,false_omission,4.270093972187119e-25,1.3500656391106577e-24
ENSG00000231500,ENSG00000108298,0.0,0.023796968860423456,0.0,0.05754427823386079,0.51,False,False,98,8.051582652902686e-28,2.9728920564563765e-27,0.26143329114317543,false_omission,0.04058348621752241,0.04772401051860097
ENSG00000083845,ENSG00000144713,0.0,0.0,0.0,0.01673017021877134,0.27,False,True,115,9.290039633562246e-21,2.352585576269e-20,0.2612648194493551,indirect_path,0.4142196312220613,0.43785378435485156
ENSG00000083845,ENSG00000145425,0.0,0.024140176319098323,0.0,0.03181788258333594,0.59,False,True,115,1.4511460473562202e-24,4.493871630522488e-24,0.2600006153971371,indirect_path,0.000317407410010752,0.00041950215891283367
ENSG00000112306,ENSG00000105372,0.0,0.0,0.0,0.0,0.0,False,False,388,2.812554246028757e-73,1.1423297245409105e-71,0.25991059809024797,false_omission,1.1428245843577133e-57,1.8856605641902268e-56
ENSG00000145425,ENSG00000198034,0.0,0.0,0.0,0.0,0.13,False,False,128,2.234142369700626e-21,5.883427287790177e-21,0.2591468994583559,false_omission,1.502025695989192e-36,7.699704538663042e-36
ENSG00000170889,ENSG00000167526,0.0,0.0,0.0,0.028751286943035193,0.34,False,False,221,7.583369633167763e-36,3.777376571992999e-35,0.2582586641942155,false_omission,1.561603090422848e-42,1.0179338663497082e-41
ENSG00000112306,ENSG00000145425,0.0,0.0,0.0,0.0,0.24,False,False,388,1.8515329923508177e-66,4.768826438835277e-65,0.25741956826564,false_omission,9.001640814588623e-23,2.5348620533881565e-22
ENSG00000112306,ENSG00000122406,0.0,0.0,0.0,0.0,0.04,False,False,388,3.19330917198817e-63,7.330727142651104e-62,0.25636362050966066,false_omission,0.21874068606909003,0.2371562263747013
ENSG00000265681,ENSG00000142534,0.0,0.0,0.0,0.0,0.14,False,False,119,1.2046450160103633e-14,2.3822193575036398e-14,0.255785354889252,false_omission,9.714590431617225e-48,8.693735165921856e-47
ENSG00000109475,ENSG00000138326,0.0,0.0,0.0,0.0,0.02,False,False,264,3.820524438223489e-31,1.5946536785628475e-30,0.2554917249752118,false_omission,5.000379312353142e-49,4.800364139859016e-48
ENSG00000168028,ENSG00000198034,0.0,0.0,0.0,0.0,0.1,False,False,179,1.4623564981052985e-26,5.0068716001752047e-26,0.2549002147178526,false_omission,4.14034024871766e-43,2.7498108821672005e-42
ENSG00000138326,ENSG00000164587,0.0,0.02331531010762251,0.0,0.04786884122500829,0.51,False,True,194,4.948386007092855e-34,2.2523688032284716e-33,0.2542320337339426,indirect_path,1.96674574995869e-25,6.39041080601962e-25
ENSG00000163682,ENSG00000149273,0.0,0.0,0.0,0.0,0.21,False,False,194,1.5743878451885467e-22,4.409956404559961e-22,0.25399048028916926,false_omission,2.61835338454311e-18,5.946196073284998e-18
ENSG00000167526,ENSG00000149273,0.0,0.0,0.0,0.0,0.02,False,False,270,3.447708592221466e-33,1.5233390265212838e-32,0.2526436202918857,false_omission,3.6624337949251865e-58,6.445883479068328e-57
ENSG00000142534,ENSG00000161970,0.0,0.0,0.0,0.0,0.17,False,False,214,5.777828566203099e-26,1.9247277494985716e-25,0.25097910905471776,false_omission,3.4768314397174246e-05,4.7806432296114585e-05
ENSG00000142534,ENSG00000089009,0.0,0.0,0.0,0.0,0.03,False,False,214,1.5555328484833891e-34,7.366110708513269e-34,0.25020741086280796,false_omission,1.459140092731646e-16,3.1128321978275117e-16
ENSG00000145425,ENSG00000137818,0.0,0.0,0.0,0.0,0.0,False,False,128,6.97640193479788e-23,1.9803979685877853e-22,0.2501536651445762,false_omission,0.9595774595191106,0.9613982896130747
ENSG00000083845,ENSG00000112306,0.0,0.0,0.0,0.0,0.01,False,True,115,1.2641592450543235e-18,2.9275266727573807e-18,0.24965260967962455,indirect_path,3.5525706084011456e-12,6.283943990739715e-12
ENSG00000168028,ENSG00000109475,0.0,0.0,0.0,0.0,0.02,False,False,179,2.1144070410369444e-21,5.582034588337534e-21,0.24935519760625735,false_omission,5.611213268200857e-54,7.315359520024821e-53
ENSG00000174748,ENSG00000122406,0.0,0.0,0.0,0.07580161467545245,0.31,False,False,134,4.846567437625925e-12,8.55848698015548e-12,0.2493427916335043,false_omission,8.805944402511488e-06,1.2448563974634715e-05
ENSG00000170889,ENSG00000089009,0.0,0.0,0.0,0.038609433436994606,0.29,False,False,221,1.681386120758169e-31,7.099522423247206e-31,0.24906805577475233,false_omission,8.378894602573001e-64,1.966247266737131e-62
ENSG00000105372,ENSG00000144713,0.0,0.0,0.0,0.0,0.17,False,True,337,3.990232496211357e-58,6.907681173769169e-57,0.247729701578092,indirect_path,0.01801376564026012,0.02196597750128717
ENSG00000168028,ENSG00000233927,0.0,0.0,0.0,0.0,0.13,False,False,179,6.181618515951469e-20,1.5216291731572849e-19,0.24728079527889396,false_omission,8.152600462279627e-26,2.7072786440777627e-25
ENSG00000122026,ENSG00000149273,0.0,0.0,-0.046595139775055604,0.0,0.36,False,False,210,1.2669917909440458e-25,4.181072910115352e-25,0.24722002265396434,false_omission,3.4946921421129345e-23,1.0110670964578792e-22
ENSG00000186468,ENSG00000089009,0.0,0.0,0.0,0.0,0.15,False,False,91,5.833131729999258e-15,1.1688400582313504e-14,0.24720886504252676,false_omission,4.609166074032328e-14,8.881896668208282e-14
ENSG00000164587,ENSG00000174748,0.0,0.0,0.0,0.0060059495910973265,0.26,False,False,145,6.002605554280651e-24,1.8059120983818712e-23,0.2471255187403628,false_omission,3.635156052757997e-05,4.991839781160526e-05
ENSG00000265681,ENSG00000198034,0.0,0.0,0.0,0.07301046585469917,0.4,False,False,119,3.9105790454692776e-19,9.259128861021429e-19,0.2470220031310939,false_omission,1.2879848765044698e-37,6.766726515366767e-37
ENSG00000112306,ENSG00000167526,0.0,0.0,0.0,0.0,0.04,False,False,388,1.1862076126189753e-58,2.236848640938639e-57,0.24690388303660651,false_omission,0.7973192319354347,0.8088079816751385
ENSG00000142534,ENSG00000168028,0.0,0.0,-0.034513652024698506,0.0,0.34,False,False,214,2.4012058550486563e-37,1.2552838529363274e-36,0.2467474248241026,false_omission,6.56571615014218e-27,2.3266430384396447e-26
ENSG00000188846,ENSG00000142541,0.0,0.0,0.0,0.03581367080894301,0.33,False,True,176,8.439446704067983e-22,2.2562166378470352e-21,0.2459093712112431,indirect_path,0.4091969737682777,0.43341224102236836
ENSG00000083845,ENSG00000161970,0.0,0.0,0.0,0.0,0.07,False,False,115,1.1580574578417318e-14,2.2943877588759263e-14,0.24571792238665274,false_omission,0.0027341184119458305,0.003486991597843958
ENSG00000231500,ENSG00000144713,0.0,0.02493885806049418,0.0,0.0404247064439783,0.51,False,False,98,3.600204654383915e-17,7.822666903352704e-17,0.24557694803136784,false_omission,0.00013700617971587357,0.00018477461785435821
ENSG00000233927,ENSG00000137818,0.0,0.09189650314777076,0.0,0.12097596228434054,0.58,False,False,247,2.5262902082696444e-42,1.6366640858483097e-41,0.2448279413768319,false_omission,0.9211385473555969,0.9264021961976289
ENSG00000186468,ENSG00000145425,0.0,0.0,0.0,0.03921689448075267,0.39,False,False,91,1.1845136676343717e-19,2.8821346382993006e-19,0.24471653014992337,false_omission,9.834684218055864e-28,3.593573195248094e-27
ENSG00000163682,ENSG00000142541,0.0,0.07888886547410359,0.0,0.10087798130996324,0.64,False,False,194,8.291706103637907e-15,1.6552063601969054e-14,0.24358561967263104,false_omission,0.6247739340121323,0.6468247787419723
ENSG00000149273,ENSG00000144713,0.0,0.0,0.0,0.03137295983170369,0.45,False,True,221,2.090501551645788e-36,1.0613315569894e-35,0.24357657281478873,indirect_path,8.00498305999949e-12,1.3995467071787188e-11
ENSG00000170889,ENSG00000112306,0.0,0.0,0.0,0.004397393744176574,0.25,False,True,221,2.2251372820493405e-26,7.507172427616945e-26,0.2434848071116005,indirect_path,3.410855893859913e-103,9.00465955979017e-101
ENSG00000145425,ENSG00000134419,0.0,0.0,0.0,0.0,0.19,False,False,128,3.437440066013026e-17,7.484405587030423e-17,0.2434138651544377,false_omission,7.331399442365035e-35,3.48736838339526e-34
ENSG00000198034,ENSG00000122026,0.0,0.0,0.0,0.0,0.15,False,False,144,4.6221672991855626e-21,1.1818422924794078e-20,0.2432100660449982,false_omission,3.648844771705931e-05,5.0041299726252766e-05
ENSG00000174748,ENSG00000233927,0.0,0.0,0.0,0.0,0.04,False,False,134,5.163486573967694e-12,9.087736370183142e-12,0.243079294558873,false_omission,3.812156690687375e-44,2.6484457008985974e-43
ENSG00000089009,ENSG00000122406,0.0,0.0,0.0,0.06287095436000809,0.39,False,False,218,2.212426563107681e-29,8.621116054028454e-29,0.242373555054955,false_omission,0.057853003693245544,0.066841107111671
ENSG00000145425,ENSG00000089009,0.0,0.0,0.0,0.0,0.17,False,False,128,5.846669154907046e-19,1.3781434436566608e-18,0.24223195570996353,false_omission,0.000843060929189801,0.001103187535594089
ENSG00000170889,ENSG00000122406,0.0,0.0,0.0,0.04877160584461543,0.28,False,False,221,1.3872229151414455e-29,5.466072382049874e-29,0.24180645110336385,false_omission,1.5762774630059739e-24,4.8671023419131826e-24
ENSG00000231500,ENSG00000089009,0.0,0.10337662964511579,0.0,0.13280785838422482,0.62,False,False,98,1.952827284194872e-14,3.8330587585683734e-14,0.2416508907077663,false_omission,0.10616219172256684,0.11916551343950349
ENSG00000188846,ENSG00000233927,0.0,0.0,0.0,0.0,0.03,False,False,176,4.774161823268214e-22,1.2926961244541626e-21,0.24137461730103274,false_omission,3.45411169323892e-29,1.331219689073102e-28
ENSG00000145425,ENSG00000112306,0.0,0.0,0.0,0.03395002346227555,0.41,False,True,128,9.001640814588623e-23,2.5348620533881565e-22,0.24005949394366907,indirect_path,1.8515329923508177e-66,4.768826438835277e-65
ENSG00000231500,ENSG00000063177,0.0,0.0,0.0,0.07399355000491395,0.44,False,False,98,2.372939337654455e-18,5.4121467398771156e-18,0.23965142460393124,false_omission,0.46867688038501876,0.49344245831164485
ENSG00000170889,ENSG00000168028,0.0,0.0,0.0,0.06923382714051207,0.45,False,False,221,9.159396711142484e-32,3.915920213346746e-31,0.23938355675478445,false_omission,7.719777991354193e-29,2.9429911764873747e-28
ENSG00000112306,ENSG00000089009,0.0,0.0,0.0,0.0,0.12,False,False,388,2.9693053190743066e-52,3.408246105372247e-51,0.23926324203320942,false_omission,0.9337923217244389,0.9382347209714629
ENSG00000149273,ENSG00000112306,0.0,0.0,0.0,0.0,0.08,False,True,221,6.17761279284258e-35,2.9787941138090247e-34,0.23910443418229788,indirect_path,2.8925699114018664e-109,1.018184608813457e-106
ENSG00000161970,ENSG00000138326,0.0,0.0,0.0,0.0,0.11,False,False,167,2.8467547578838902e-22,7.869562890904158e-22,0.2385645883493368,false_omission,2.265447850443888e-27,8.164890546309713e-27
ENSG00000186468,ENSG00000122406,0.0,0.0,0.0,0.05764115574185902,0.3,False,False,91,3.2366472873236185e-17,7.061775899615167e-17,0.23797731024807606,false_omission,0.09052280180394653,0.10256660805254027
ENSG00000134419,ENSG00000122406,0.0,0.0,0.0,0.0,0.11,False,False,251,9.391175299144679e-41,5.732416829998139e-40,0.23790284334246775,false_omission,0.027034589539198947,0.03251540609725978
ENSG00000198755,ENSG00000170889,0.0,0.0,0.0,0.0,0.16,False,False,206,6.452616179473205e-22,1.7382557871233937e-21,0.23750489843191164,false_omission,9.237101225265785e-15,1.8369828425387324e-14
ENSG00000233927,ENSG00000164587,0.0,0.02046376697323369,0.0,0.037546737811630974,0.52,False,True,247,3.031739181445495e-38,1.6169275634375974e-37,0.23692054122643658,indirect_path,1.4734518229006382e-23,4.3584457282439046e-23
ENSG00000134419,ENSG00000174748,0.0,0.0,0.0,0.0,0.13,False,True,251,6.4121623661318e-36,3.224401646969134e-35,0.23647351183321907,indirect_path,0.0012958511103971517,0.0016831719219918722
ENSG00000265681,ENSG00000105372,0.0,0.0,0.0,0.0,0.19,False,False,119,6.246104043040169e-18,1.3827852975787041e-17,0.23578500175297296,false_omission,1.298573670302295e-81,8.570586223995146e-80
ENSG00000145425,ENSG00000122406,0.0,0.0,0.0,0.0483540236450705,0.27,False,False,128,3.524380822536727e-18,7.935492854155189e-18,0.23572760879667642,false_omission,0.3034931196484798,0.32636327326761166
ENSG00000233927,ENSG00000105372,0.0,0.09648999293463204,0.0,0.10846968834041952,0.66,False,False,247,3.0801134812013424e-39,1.7209522942585277e-38,0.23505231926242634,false_omission,6.2194358517034444e-86,5.970658417635307e-84
ENSG00000164587,ENSG00000122406,0.0,0.05422063835629987,0.0,0.09057222754821659,0.66,False,False,145,6.622848010527834e-22,1.779574427256334e-21,0.2341923741789247,false_omission,0.011854212513066936,0.014640992296840566
ENSG00000145425,ENSG00000168028,0.0,0.0,0.0,0.0,0.24,False,False,128,1.6063637949753074e-19,3.8817395137160744e-19,0.23366481521905452,false_omission,1.5104461115560008e-15,3.0971477549575473e-15
ENSG00000174748,ENSG00000198755,0.0,0.0,0.0,0.036706191861614085,0.45,False,True,134,3.100129076760663e-09,5.04427781981396e-09,0.23258624282116702,indirect_path,0.00025469379467151155,0.0003387363314522874
ENSG00000186468,ENSG00000144713,0.0,0.0,0.0,0.0,0.17,False,False,91,2.0861342740637686e-13,3.8784468193861616e-13,0.23168841093025477,false_omission,0.8329335189413023,0.8433152406538976
ENSG00000170889,ENSG00000188846,0.0,0.04129430007000452,0.0,0.07033876486518813,0.54,False,False,221,1.6805519864675187e-29,6.597259842786988e-29,0.23141621394886036,false_omission,3.4921521814764455e-54,4.66799076410016e-53
ENSG00000265681,ENSG00000167526,0.0,0.04645750538381822,0.0,0.0636167474468151,0.63,False,False,119,2.58919237742436e-15,5.247959981881236e-15,0.23139315295074447,false_omission,8.152441125568589e-17,1.749792241585453e-16
ENSG00000265681,ENSG00000122406,0.0,0.0,0.0,0.09297632201513002,0.42,False,False,119,1.2899414721483006e-18,2.9806962682464014e-18,0.23115909372945498,false_omission,2.1329086123362235e-07,3.259553537810495e-07
ENSG00000174748,ENSG00000186468,0.0,0.0,0.0,0.016680868966421535,0.26,False,True,134,9.71345441272481e-08,1.4996210321399706e-07,0.23115474418396492,indirect_path,1.873758885218261e-21,4.9715813637951854e-21
ENSG00000164587,ENSG00000089009,0.0,0.04019167218503921,0.0,0.07855521213814054,0.54,False,False,145,2.9070272846799355e-20,7.223107794404735e-20,0.23090050818590563,false_omission,2.0828300244788508e-13,3.8784468193861616e-13
ENSG00000083845,ENSG00000164587,0.0,0.0,0.0,0.0,0.1,False,True,115,5.003311834859545e-18,1.1170184561546892e-17,0.23074370767532598,indirect_path,1.07976332621047e-07,1.662142962796292e-07
ENSG00000163682,ENSG00000142534,0.0,0.0,0.0,0.044805029064807864,0.39,False,False,194,2.50883883103048e-16,5.319947400739332e-16,0.2301217948707564,false_omission,3.6798902303184976e-21,9.454900445781833e-21
ENSG00000112306,ENSG00000144713,0.0,0.0,0.0,0.0,0.02,False,False,388,8.580226035606878e-53,1.0180582801798723e-51,0.22988200079227555,false_omission,0.06957664921238783,0.07968865679857001
ENSG00000109475,ENSG00000265681,0.0,0.0,0.0,0.0,0.01,False,True,264,1.2757982024998835e-27,4.645665178758196e-27,0.229869210888772,indirect_path,4.1251165338664246e-14,7.992886348188889e-14
ENSG00000198034,ENSG00000063177,0.0,0.0,0.0,0.08982959329097776,0.46,False,False,144,1.3711624608764177e-23,4.0672684232738686e-23,0.22970257793743404,false_omission,2.862439123992508e-16,6.045471429872177e-16
ENSG00000145425,ENSG00000105372,0.0,0.0,0.0,0.0,0.0,False,False,128,4.462629463691614e-22,1.2145713179531815e-21,0.22905664648314072,false_omission,3.862982451235726e-70,1.199796902501449e-68
ENSG00000122406,ENSG00000149273,0.0,0.0,0.0,0.08361622247887833,0.31,False,False,160,9.909696187304984e-16,2.0478745936974686e-15,0.22882667790898437,false_omission,8.122697211284611e-51,8.327736170016066e-50
ENSG00000170889,ENSG00000164587,0.0,0.0,0.0,0.0,0.16,False,True,221,1.6741970671284803e-32,7.305587202015188e-32,0.2279267331170918,indirect_path,7.633717821022526e-38,4.050857295979793e-37
ENSG00000134419,ENSG00000161970,0.0,0.0,0.0,0.059603207845710875,0.36,False,False,251,2.222187642703433e-25,7.154360215533004e-25,0.22740338293174314,false_omission,0.19171424461723086,0.20914281230970638
ENSG00000089009,ENSG00000174748,0.0,0.0,0.0,0.025051905552561697,0.32,False,True,218,3.2036227850886964e-27,1.1390658791426476e-26,0.22710685109102507,indirect_path,0.051759967939440765,0.060196614696089695
ENSG00000142534,ENSG00000164587,0.0,0.0,0.0,0.04006322042239608,0.4,False,False,214,8.95354349161745e-29,3.3647480167786574e-28,0.22600819566001673,false_omission,3.035317981151002e-27,1.0829806409134892e-26
ENSG00000168028,ENSG00000167526,0.0,0.0,0.0,0.0,0.12,False,True,179,2.699222050317597e-22,7.481308359935388e-22,0.2259399790098043,indirect_path,1.0267480824585996e-43,6.995135323072783e-43
ENSG00000108298,ENSG00000174748,0.0,0.0,0.0,0.0,0.15,False,True,190,7.370257561437619e-25,2.2958678421469396e-24,0.2251180676438535,indirect_path,2.000822477933366e-08,3.153535129399454e-08
ENSG00000134419,ENSG00000089009,0.0,0.0,0.0,0.03861365468224302,0.44,False,False,251,7.835852785475664e-29,2.97649659764831e-28,0.22393696979055458,false_omission,4.169182763152119e-05,5.7029235723946085e-05
ENSG00000231500,ENSG00000188846,0.0,0.0,0.0,0.030403762202599126,0.35,False,False,98,9.582003496402871e-17,2.0524534872619536e-16,0.22384802121187233,false_omission,0.002724829625971096,0.0034793471402968287
ENSG00000112306,ENSG00000164587,0.0,0.0,0.0,0.0,0.09,False,False,388,5.579473311501803e-54,7.315359520024821e-53,0.2236425586798422,false_omission,2.315637167233286e-13,4.297562124074429e-13
ENSG00000265681,ENSG00000109475,0.0,0.0,0.0,0.0,0.04,False,False,119,4.1251165338664246e-14,7.992886348188889e-14,0.22243218905905088,false_omission,1.2757982024998835e-27,4.645665178758196e-27
ENSG00000142534,ENSG00000108298,0.0,0.0,0.0,0.016833332128603398,0.26,False,False,214,1.2462690917790813e-35,6.092871115364397e-35,0.22220129336209177,false_omission,1.0534375410007523e-12,1.8886757950709583e-12
ENSG00000186468,ENSG00000164587,0.0,0.0,0.0,0.0,0.1,False,False,91,3.409447772710817e-13,6.250654249969832e-13,0.2221685583339421,false_omission,2.9211847326255126e-21,7.635571974387479e-21
ENSG00000112306,ENSG00000161970,0.0,0.0,0.0,0.0,0.0,False,False,388,1.1668161773540374e-36,6.010526259931041e-36,0.22173091816850948,false_omission,0.00022006517722108072,0.0002934202362947743
ENSG00000265681,ENSG00000108298,0.0,0.0,0.0,0.044657831705118854,0.29,False,False,119,1.4487891641484377e-17,3.187336161126563e-17,0.22064756933894633,false_omission,1.6426090106603104e-15,3.3486392186434125e-15
ENSG00000174748,ENSG00000105372,0.0,0.0,0.0,0.0,0.0,False,False,134,2.997548219695046e-08,4.6964553709168684e-08,0.22031607422543206,false_omission,1.364334379360959e-83,1.1082593112347484e-81
ENSG00000186468,ENSG00000161970,0.0,0.0,0.0,0.0,0.12,False,False,91,1.0894685217956778e-11,1.898479800356825e-11,0.2200944427584224,false_omission,0.16585897074109213,0.18206556455571027
ENSG00000108298,ENSG00000233927,0.0,0.0,0.0,0.0,0.09,False,False,190,3.05279769134705e-19,7.260708022663254e-19,0.2189912600487549,false_omission,1.0411862499045213e-47,9.162438999159789e-47
ENSG00000198755,ENSG00000198034,0.0,0.0,0.0,0.0,0.04,False,False,206,2.243671289619106e-18,5.1395160126632885e-18,0.21874122824897646,false_omission,2.2077010918892732e-07,3.3641159495455594e-07
ENSG00000164587,ENSG00000198034,0.0,0.0,0.0,0.048352395250901986,0.43,False,False,145,1.5966752128924148e-20,4.00496205419095e-20,0.21763020407181405,false_omission,1.51278768051556e-33,6.769083858578099e-33
ENSG00000168028,ENSG00000161970,0.0,0.0,0.0,0.0,0.11,False,False,179,4.5219653015056664e-17,9.785236390143409e-17,0.21722276999097484,false_omission,8.647092209708357e-42,5.474159184438773e-41
ENSG00000083845,ENSG00000063177,0.0,0.0,0.0,0.08505354672104018,0.28,False,False,115,4.6163324771653335e-19,1.0905698201088573e-18,0.21706949373075687,false_omission,1.3429044697746245e-05,1.8733251256037035e-05
ENSG00000142534,ENSG00000188846,0.0,0.0,0.0,0.0,0.17,False,False,214,2.0965485646853328e-27,7.582038644889423e-27,0.21656893092867086,false_omission,2.089109166238508e-08,3.287778359981914e-08
ENSG00000168028,ENSG00000137818,0.0,0.0,0.0,0.0,0.08,False,False,179,6.762058579207492e-22,1.812368999909419e-21,0.21649340423830157,false_omission,1.0557398226622313e-07,1.6275346755201698e-07
ENSG00000134419,ENSG00000168028,0.0,0.0,0.0,0.0,0.09,False,False,251,2.613670944886364e-33,1.164572370379747e-32,0.2152422230158112,false_omission,5.632272353370669e-23,1.6074809743674127e-22
ENSG00000186468,ENSG00000108298,0.0,0.0,0.0,0.0,0.09,False,False,91,4.1099352187121766e-16,8.594240774178335e-16,0.2151707263159885,false_omission,1.33348239687767e-06,1.958494313077635e-06
ENSG00000145425,ENSG00000188846,0.0,0.0,0.0,0.0,0.04,False,True,128,4.4215328540279575e-17,9.587553786146865e-17,0.21485790891441514,indirect_path,0.6968303841623225,0.7137273381914767
ENSG00000142534,ENSG00000112306,0.0,0.0,0.0,0.0,0.03,False,True,214,7.642167598252793e-27,2.6722281403162085e-26,0.21465803622710733,indirect_path,1.0868836570309823e-76,5.738745709123587e-75
ENSG00000265681,ENSG00000144713,0.0,0.0,0.0,0.0,0.16,False,False,119,4.926473883327164e-15,9.909250325320925e-15,0.21448271507270295,false_omission,0.0015579891851579997,0.002011291662013261
ENSG00000089009,ENSG00000198034,0.0,0.0,0.0,0.0,0.02,False,False,218,3.2622602637413773e-21,8.485090735248509e-21,0.21378798329266285,false_omission,1.0190084959845638e-30,4.170825471936819e-30
ENSG00000145425,ENSG00000161970,0.0,0.0,0.0,0.0,0.01,False,False,128,1.3571910495950056e-10,2.304170013460331e-10,0.2134218291167941,false_omission,0.8677253332725077,0.8768592841490603
ENSG00000231500,ENSG00000122026,0.0,0.0,0.0,0.09414543876399006,0.45,False,False,98,4.944774991683918e-12,8.717332873486173e-12,0.21325690962122956,false_omission,0.0017042381164719626,0.002194726159749259
ENSG00000063177,ENSG00000265681,0.0,0.0,0.0,0.03784540694994154,0.33,False,True,246,3.536802264562681e-22,9.700943354229067e-22,0.21317077400003973,indirect_path,5.14246585565656e-09,8.278115767642268e-09
ENSG00000170889,ENSG00000108298,0.0,0.0,0.0,0.02103492852085168,0.26,False,False,221,7.926287228110941e-33,3.473095150574753e-32,0.2130771882028058,false_omission,6.226604831369672e-51,6.510192774184529e-50
ENSG00000109475,ENSG00000233927,0.0,0.0,0.0,0.0,0.01,False,False,264,5.371394426325401e-23,1.5371795431435297e-22,0.21307114169026764,false_omission,1.4462097514437669e-46,1.1569678011550135e-45
ENSG00000174748,ENSG00000083845,0.0,0.0,0.0,0.0,0.14,False,False,134,4.7067286834469815e-07,7.080207250313407e-07,0.21264507817183914,false_omission,2.15567095458108e-25,6.961432807454497e-25
ENSG00000145425,ENSG00000164587,0.0,0.0,0.0,0.0,0.04,False,True,128,1.5721992851240808e-15,3.2175241183934677e-15,0.212263877146311,indirect_path,1.2113901784102956e-18,2.811490172310488e-18
ENSG00000144713,ENSG00000168028,0.0,0.0,0.0,0.0,0.07,False,False,166,1.1871264071261343e-16,2.537662926974085e-16,0.21173018391442588,false_omission,5.570666428353843e-15,1.1183695339052581e-14
ENSG00000265681,ENSG00000164587,0.0,0.0,0.0,0.07050828442629176,0.43,False,False,119,4.1850970818573353e-13,7.632923175200943e-13,0.2111234921593511,false_omission,4.837069173403415e-23,1.3880285454114147e-22
